DeliveryID,RouteID,DriverID,Region,ShipmentType,DeliveryDate,ExpectedDeliveryDate,DeliveryStatus,PriorityFlag
103132,R005,Driver 14,MW,Priority,2024-07-28 02:49:00,2024-07-29 02:49:00,On-Time,0
103133,R004,Driver 5,MW,Priority,2024-08-10 10:29:41,2024-08-08 10:29:41,On-Time,0
103134,R003,Driver 19,SE,S.,2025-03-29 12:40:14,2025-03-30 12:40:14,On-Time,0
103135,R003,Driver 11,SE,Express,2025-06-27 16:36:21,2025-06-26 16:36:21,On-Time,0
103136,R005,,NE,Priority,2025-02-11 05:27:47,2025-02-10 05:27:47,Late,0
103137,R002,,NW,Express,2023-03-12 10:34:56,2023-03-11 10:34:56,On-Time,0
103138,R003,Driver 2,SW,Standard,2025-11-22 20:48:07,2025-11-20 20:48:07,On-Time,0
103139,R005,Driver 8,MW,Standard,2024-02-11 09:06:03,2024-02-13 09:06:03,On-Time,1
103140,R004,Driver 9,SE,Standard,2023-05-25 22:14:36,2023-05-25 22:14:36,On-Time,0
103141,R005,Driver 3,S.,Standard,2023-04-08 15:12:23,2023-04-09 15:12:23,On-Time,0
103142,R003,Driver 2,NW,Priority,2025-02-26 21:39:57,2025-02-28 21:39:57,On-Time,1
103143,R004,Driver 7,MW,Standard,2025-12-03 12:15:45,2025-12-02 12:15:45,On-Time,0
103144,R005,Driver 5,MW,Express,2024-02-26 02:32:31,2024-02-28 02:32:31,On-Time,0
103145,R001,,N.,Express,2024-07-29 00:24:28,2024-07-31 00:24:28,On-Time,0
103146,R004,Driver 5,MW,Priority,2023-12-20 03:40:29,2023-12-18 03:40:29,On-Time,1
103147,R001,Driver 20,NW,Standard,2025-07-29 18:28:39,2025-07-28 18:28:39,On-Time,0
103148,R002,Driver 13,MW,Priority,2024-11-22 13:13:02,2024-11-21 13:13:02,Late,0
103149,R004,,NE,Priority,2023-05-14 15:57:32,2023-05-15 15:57:32,On-Time,0
103150,R001,Driver 20,NW,Priority,2025-07-23 06:26:23,2025-07-24 06:26:23,On-Time,0
103151,R003,Driver 6,SW,Standard,2023-09-20 17:33:01,2023-09-21 17:33:01,On-Time,0
103152,R003,Driver 20,NE,Express,2023-07-10 04:37:49,2023-07-11 04:37:49,On-Time,0
103153,R002,Driver 18,SW,Express,2023-06-09 12:57:30,2023-06-11 12:57:30,Exception,0
103154,R004,,MW,Priority,2023-03-31 05:16:53,2023-04-02 05:16:53,Late,0
103155,R004,Driver 2,SW,Priority,2024-11-19 08:52:35,2024-11-20 08:52:35,On-Time,0
103156,R004,,NE,Express,2025-08-31 18:14:58,2025-09-01 18:14:58,On-Time,0
103157,R002,Driver 6,NW,Express,2023-09-03 04:22:49,2023-09-04 04:22:49,Exception,0
103158,R004,Driver 9,SE,Standard,2024-12-16 07:48:27,2024-12-16 07:48:27,Late,0
103159,R003,,SW,Priority,2024-02-09 13:00:40,2024-02-10 13:00:40,On-Time,0
103160,R001,Driver 3,SE,Standard,2023-06-25 08:01:40,2023-06-25 08:01:40,On-Time,0
103161,R003,Driver 1,SW,Express,2024-10-27 07:22:24,2024-10-28 07:22:24,On-Time,0
103162,R003,Driver 1,SW,Express,2024-12-09 16:12:57,2024-12-08 16:12:57,Late,0
103163,R001,Driver 19,NW,Express,2024-12-25 08:35:32,2024-12-23 08:35:32,Late,0
103164,R003,Driver 5,MW,Express,2024-04-14 18:14:08,2024-04-16 18:14:08,On-Time,0
103165,R002,Driver 13,NE,Standard,2024-08-01 16:57:12,2024-07-31 16:57:12,On-Time,0
103166,R001,Driver 19,NE,Express,2023-11-22 14:47:56,2023-11-20 14:47:56,Exception,1
103167,R003,Driver 12,NE,Priority,2024-06-03 22:05:58,2024-06-03 22:05:58,Late,0
103168,R005,Driver 16,MW,Express,2023-09-23 15:18:57,2023-09-25 15:18:57,On-Time,1
103169,R003,,S.,Priority,2023-08-12 00:48:40,2023-08-12 00:48:40,On-Time,0
103170,R002,,NE,Express,2025-02-24 20:30:21,2025-02-24 20:30:21,On-Time,0
103171,R004,Driver 19,SE,Standard,2025-02-05 05:02:16,2025-02-07 05:02:16,On-Time,1
103172,R003,Driver 3,MW,Priority,2023-04-16 15:20:45,2023-04-14 15:20:45,On-Time,0
103173,R004,Driver 12,MW,Standard,2024-08-18 11:50:47,2024-08-20 11:50:47,On-Time,1
103174,R005,Driver 5,NW,Express,2023-11-13 13:56:58,2023-11-14 13:56:58,Exception,0
103175,R003,Driver 2,NE,Standard,2023-11-24 13:25:50,2023-11-24 13:25:50,Late,0
103176,R001,,NW,Express,2024-06-30 22:38:53,2024-07-01 22:38:53,On-Time,0
103177,R004,Driver 7,NE,Standard,2024-09-12 09:21:42,2024-09-14 09:21:42,Late,0
103178,R005,Driver 13,MW,Standard,2023-01-16 09:01:15,2023-01-18 09:01:15,On-Time,1
103179,R001,,MW,Priority,2023-04-11 08:26:00,2023-04-09 08:26:00,On-Time,0
103180,R001,Driver 15,SW,Express,2023-09-26 08:20:34,2023-09-26 08:20:34,Late,0
103181,R001,,SW,Standard,2024-08-27 09:19:29,2024-08-26 09:19:29,On-Time,1
103182,R001,Driver 3,MW,Express,2024-07-11 16:44:15,2024-07-13 16:44:15,Late,1
103183,R003,,MW,Priority,2025-06-09 03:13:58,2025-06-08 03:13:58,On-Time,0
103184,R003,Driver 20,SE,Standard,2023-07-06 20:02:29,2023-07-06 20:02:29,On-Time,0
103185,R003,Driver 5,SE,Express,2024-12-11 22:33:24,2024-12-12 22:33:24,On-Time,0
103186,R005,,NW,Standard,2024-07-17 08:10:57,2024-07-17 08:10:57,On-Time,0
103187,R005,Driver 8,SW,Standard,2024-02-07 13:02:44,2024-02-05 13:02:44,On-Time,1
103188,R005,,SW,Standard,2023-02-12 05:01:50,2023-02-11 05:01:50,Exception,1
103189,R002,Driver 1,MW,S.,2023-03-28 23:46:18,2023-03-27 23:46:18,On-Time,0
103190,R005,Driver 8,MW,Priority,2025-01-10 06:07:37,2025-01-11 06:07:37,On-Time,0
103191,R003,,NW,Priority,2023-01-27 16:40:42,2023-01-28 16:40:42,On-Time,0
103192,R003,Driver 18,SW,Express,2025-04-03 01:01:42,2025-04-05 01:01:42,Late,0
103193,R002,Driver 20,SE,Express,2025-07-27 02:01:44,2025-07-27 02:01:44,On-Time,0
103194,R002,Driver 16,NE,Standard,2025-09-20 16:45:22,2025-09-18 16:45:22,On-Time,0
103195,R005,Driver 18,NW,Standard,2024-07-13 04:43:35,2024-07-15 04:43:35,Late,0
103196,R004,Driver 20,NE,Standard,2023-01-12 22:19:02,2023-01-12 22:19:02,Exception,0
103197,R002,Driver 12,SE,Priority,2023-02-17 03:45:36,2023-02-18 03:45:36,Late,0
103198,R001,Driver 13,SE,Standard,2023-04-26 02:10:12,2023-04-24 02:10:12,On-Time,0
103199,R003,Driver 13,NE,Express,2025-05-03 11:18:49,2025-05-04 11:18:49,On-Time,0
103200,R001,Driver 10,NW,Standard,2024-06-13 04:35:49,2024-06-14 04:35:49,Late,0
103201,R003,Driver 7,NE,Priority,2024-07-18 05:28:34,2024-07-17 05:28:34,Exception,0
103202,R003,,NW,Standard,2023-11-22 18:06:04,2023-11-22 18:06:04,Exception,0
103203,R002,Driver 14,N.,Priority,2025-04-09 22:38:08,2025-04-11 22:38:08,On-Time,0
103204,R002,,MW,Priority,2023-10-07 22:41:38,2023-10-06 22:41:38,Late,0
103205,R001,Driver 16,SW,Priority,2023-09-02 00:44:06,2023-09-02 00:44:06,On-Time,0
103206,R003,Driver 15,SW,Priority,2023-07-16 16:09:26,2023-07-16 16:09:26,On-Time,0
103207,R001,Driver 12,SE,Express,2023-01-14 06:03:24,2023-01-14 06:03:24,On-Time,0
103208,R004,Driver 9,MW,Priority,2025-10-24 17:41:21,2025-10-22 17:41:21,Exception,0
103209,R001,Driver 8,SW,Express,2024-03-30 07:14:10,2024-03-29 07:14:10,On-Time,0
103210,R005,Driver 18,NW,Express,2023-05-17 02:22:11,2023-05-19 02:22:11,On-Time,0
103211,R001,,NW,Standard,2023-02-20 12:09:19,2023-02-19 12:09:19,Exception,0
103212,R005,Driver 18,NE,Standard,2024-02-18 05:13:24,2024-02-19 05:13:24,On-Time,0
103213,R005,Driver 13,NE,Priority,2024-04-01 19:11:52,2024-04-01 19:11:52,On-Time,0
103214,R005,Driver 18,N.,Standard,2023-05-15 15:56:56,2023-05-16 15:56:56,Late,0
103215,R004,Driver 15,NW,Priority,2024-03-06 18:56:47,2024-03-05 18:56:47,Late,0
103216,R001,Driver 4,NE,Standard,2023-09-25 06:50:43,2023-09-27 06:50:43,On-Time,0
103217,R001,Driver 17,SW,Priority,2024-11-09 10:45:17,2024-11-10 10:45:17,Exception,1
103218,R004,Driver 5,SE,Standard,2023-02-27 20:56:56,2023-02-28 20:56:56,On-Time,0
103219,R003,,NE,Standard,2024-12-30 04:01:55,2024-12-28 04:01:55,Exception,0
103220,R002,Driver 16,SW,Express,2023-07-20 09:12:25,2023-07-19 09:12:25,Late,0
103221,R001,Driver 9,S.,Standard,2025-02-09 19:56:48,2025-02-10 19:56:48,On-Time,0
103222,R002,Driver 10,SW,Standard,2025-10-12 09:51:34,2025-10-11 09:51:34,Late,0
103223,R004,,MW,Priority,2025-01-04 03:30:03,2025-01-06 03:30:03,On-Time,0
103224,R003,Driver 18,M.,Express,2025-05-21 01:09:43,2025-05-22 01:09:43,On-Time,1
103225,R003,Driver 17,SW,Priority,2023-07-22 22:23:04,2023-07-24 22:23:04,Exception,0
103226,R003,Driver 18,NW,Standard,2023-04-23 21:51:41,2023-04-24 21:51:41,On-Time,1
103227,R004,Driver 7,MW,Priority,2024-04-04 03:53:55,2024-04-04 03:53:55,On-Time,0
103228,R005,Driver 4,NE,Express,2025-12-15 06:33:40,2025-12-13 06:33:40,On-Time,0
103229,R005,Driver 5,M.,Priority,2025-12-15 15:58:11,2025-12-13 15:58:11,On-Time,0
103230,R002,,N.,Standard,2025-02-14 07:44:20,2025-02-12 07:44:20,Late,0
103231,R005,Driver 16,SE,Priority,2024-03-29 08:03:35,2024-03-31 08:03:35,Exception,0
103232,R005,Driver 3,MW,Standard,2025-01-16 21:54:16,2025-01-15 21:54:16,On-Time,0
103233,R003,Driver 18,SW,Express,2023-01-04 02:42:46,2023-01-02 02:42:46,On-Time,0
103234,R003,,SW,Express,2023-03-23 19:09:42,2023-03-24 19:09:42,On-Time,0
103235,R002,,SW,Priority,2025-05-11 22:03:09,2025-05-12 22:03:09,On-Time,0
103236,R001,Driver 14,SE,Express,2024-05-20 03:00:05,2024-05-20 03:00:05,On-Time,0
103237,R002,Driver 15,NW,P.,2023-01-02 00:28:26,2023-01-04 00:28:26,On-Time,0
103238,R002,Driver 17,NE,Standard,2025-08-07 14:08:44,2025-08-08 14:08:44,On-Time,0
103239,R004,Driver 1,NW,Priority,2025-09-23 03:58:32,2025-09-24 03:58:32,On-Time,0
103240,R004,,SE,Standard,2023-11-19 10:27:59,2023-11-19 10:27:59,Exception,0
103241,R002,,SW,Express,2025-04-07 09:14:37,2025-04-07 09:14:37,Late,0
103242,R002,Driver 17,NW,Standard,2024-06-15 05:00:05,2024-06-14 05:00:05,Late,0
103243,R002,,NE,Standard,2023-02-21 00:13:04,2023-02-20 00:13:04,On-Time,0
103244,R005,,SW,Standard,2024-09-02 14:58:12,2024-09-01 14:58:12,Late,1
103245,R004,Driver 11,NE,Standard,2025-01-24 18:02:49,2025-01-25 18:02:49,Exception,0
103246,R002,Driver 17,MW,Standard,2025-07-28 19:55:43,2025-07-28 19:55:43,Exception,1
103247,R003,Driver 14,NE,Priority,2024-08-31 22:47:06,2024-09-02 22:47:06,On-Time,0
103248,R003,Driver 20,SW,Standard,2025-04-06 11:55:45,2025-04-05 11:55:45,On-Time,1
103249,R005,Driver 19,MW,Standard,2025-04-07 19:30:53,2025-04-05 19:30:53,On-Time,0
103250,R005,,SW,Standard,2023-10-27 04:36:52,2023-10-28 04:36:52,On-Time,0
103251,R001,Driver 7,S.,Standard,2024-11-03 18:56:18,2024-11-05 18:56:18,Exception,0
103252,R001,,MW,Standard,2024-02-23 13:48:11,2024-02-24 13:48:11,On-Time,1
103253,R001,Driver 13,NE,Standard,2023-08-08 08:38:19,2023-08-07 08:38:19,On-Time,1
103254,R005,Driver 18,SE,Express,2023-01-29 18:33:01,2023-01-30 18:33:01,On-Time,0
103255,R005,,SE,Priority,2023-11-01 17:05:45,2023-10-31 17:05:45,On-Time,0
103256,R005,Driver 14,S.,Standard,2025-03-19 18:17:09,2025-03-20 18:17:09,Exception,0
103257,R003,Driver 1,SE,Priority,2023-10-17 10:26:09,2023-10-16 10:26:09,On-Time,0
103258,R005,Driver 7,NW,Express,2023-03-02 22:05:54,2023-03-02 22:05:54,On-Time,0
103259,R003,Driver 8,SE,Express,2024-07-24 04:23:23,2024-07-24 04:23:23,On-Time,0
103260,R001,Driver 18,MW,Standard,2023-06-07 06:01:18,2023-06-07 06:01:18,On-Time,0
103261,R001,Driver 9,SE,Priority,2023-02-20 10:33:10,2023-02-20 10:33:10,Late,1
103262,R001,Driver 1,SW,Standard,2024-07-09 10:55:20,2024-07-09 10:55:20,Late,0
103263,R002,,SE,Express,2024-03-23 07:21:10,2024-03-21 07:21:10,On-Time,0
103264,R002,Driver 17,NE,Express,2024-04-25 18:26:22,2024-04-26 18:26:22,Exception,0
103265,R004,Driver 19,MW,Priority,2025-07-02 21:23:14,2025-07-02 21:23:14,On-Time,0
103266,R004,Driver 6,MW,Standard,2024-06-20 05:36:04,2024-06-18 05:36:04,On-Time,0
103267,R004,Driver 3,NW,Priority,2025-04-20 15:17:59,2025-04-18 15:17:59,Exception,0
103268,R002,,SW,Priority,2023-05-18 19:07:15,2023-05-19 19:07:15,On-Time,1
103269,R002,Driver 5,MW,Express,2023-11-01 19:40:33,2023-11-02 19:40:33,On-Time,0
103270,R004,Driver 2,NE,Priority,2023-03-31 05:19:46,2023-03-30 05:19:46,On-Time,0
103271,R004,Driver 20,SE,Express,2024-02-22 21:00:10,2024-02-21 21:00:10,Late,0
103272,R005,,MW,Standard,2025-12-17 18:53:49,2025-12-17 18:53:49,Exception,0
103273,R004,Driver 4,NE,Priority,2024-09-28 21:39:52,2024-09-30 21:39:52,On-Time,0
103274,R005,Driver 10,SE,Priority,2024-03-12 16:38:15,2024-03-11 16:38:15,On-Time,0
103275,R003,Driver 10,NW,Standard,2025-08-26 20:47:07,2025-08-28 20:47:07,On-Time,0
103276,R002,,MW,Priority,2023-10-28 16:11:21,2023-10-27 16:11:21,Late,0
103277,R004,,MW,Standard,2025-09-27 15:09:18,2025-09-25 15:09:18,On-Time,0
103278,R002,Driver 11,NE,Express,2025-03-10 00:28:26,2025-03-08 00:28:26,Late,0
103279,R002,Driver 16,SW,Express,2025-05-27 03:24:12,2025-05-25 03:24:12,Late,0
103280,R002,Driver 17,NW,Priority,2024-10-17 04:17:41,2024-10-19 04:17:41,On-Time,0
103281,R003,Driver 16,SW,Express,2023-10-04 14:16:34,2023-10-04 14:16:34,On-Time,0
103282,R001,Driver 7,MW,Express,2024-12-28 16:24:05,2024-12-27 16:24:05,On-Time,0
103283,R004,Driver 16,SW,Standard,2025-12-24 00:58:38,2025-12-23 00:58:38,On-Time,0
103284,R001,Driver 3,SE,Express,2025-01-06 11:55:19,2025-01-08 11:55:19,On-Time,0
103285,R001,Driver 16,NW,E.,2024-08-09 00:34:29,,On-Time,0
103286,R001,Driver 8,SW,Express,2025-07-19 08:37:51,2025-07-19 08:37:51,On-Time,0
103287,R002,Driver 12,S.,Standard,2024-01-31 07:19:26,2024-01-30 07:19:26,On-Time,1
103288,R005,Driver 3,NE,Priority,2024-12-12 09:19:50,2024-12-12 09:19:50,Late,0
103289,R002,Driver 17,SW,Standard,2025-02-21 15:03:06,2025-02-21 15:03:06,Late,0
103290,R002,,NW,Priority,2024-09-25 18:11:08,2024-09-26 18:11:08,Exception,0
103291,R001,Driver 18,SE,Priority,2024-04-16 16:50:17,2024-04-16 16:50:17,On-Time,1
103292,R002,Driver 11,SW,Express,2025-03-05 18:59:43,2025-03-06 18:59:43,On-Time,0
103293,R001,Driver 4,NE,Express,2025-03-24 21:47:22,2025-03-26 21:47:22,On-Time,1
103294,R005,Driver 16,SW,Standard,2025-01-24 04:09:39,2025-01-22 04:09:39,On-Time,0
103295,R004,Driver 17,SE,Standard,2024-05-25 19:15:40,2024-05-26 19:15:40,On-Time,0
103296,R001,Driver 9,SW,Standard,2025-07-09 10:06:11,2025-07-09 10:06:11,On-Time,0
103297,R005,Driver 6,NW,Express,2025-03-14 18:31:10,2025-03-12 18:31:10,On-Time,1
103298,R004,,MW,Priority,2024-07-22 11:15:12,2024-07-22 11:15:12,On-Time,1
103299,R003,Driver 20,SE,Standard,2024-08-16 06:27:36,2024-08-16 06:27:36,On-Time,0
103300,R001,,SE,Priority,2024-04-19 00:02:33,2024-04-20 00:02:33,On-Time,0
103301,R001,Driver 2,SE,Express,2025-05-05 15:56:56,2025-05-07 15:56:56,On-Time,0
103302,R003,Driver 9,SE,Express,2024-06-25 03:40:23,2024-06-25 03:40:23,Late,0
103303,R003,,SW,Express,2024-06-27 23:02:25,2024-06-28 23:02:25,On-Time,1
103304,R001,Driver 6,NW,Express,2024-03-10 05:48:09,2024-03-10 05:48:09,On-Time,0
103305,R003,Driver 3,NE,Priority,2023-03-19 01:37:17,2023-03-17 01:37:17,On-Time,0
103306,R002,Driver 20,N.,Priority,2024-01-22 21:37:47,2024-01-24 21:37:47,On-Time,0
103307,R004,Driver 6,SE,Standard,2024-10-18 06:05:18,2024-10-18 06:05:18,Late,0
103308,R004,Driver 7,SW,Priority,2024-05-10 08:23:53,2024-05-12 08:23:53,On-Time,0
103309,R004,Driver 1,SW,Priority,2023-03-07 05:51:50,2023-03-09 05:51:50,Late,1
103310,R002,,S.,Priority,2025-07-21 15:52:50,2025-07-19 15:52:50,On-Time,1
103311,R003,Driver 1,SW,Standard,2024-12-10 05:43:01,2024-12-08 05:43:01,On-Time,0
103312,R005,Driver 5,SE,Priority,2024-11-15 18:48:20,2024-11-14 18:48:20,Exception,0
103313,R003,Driver 6,NW,Priority,2024-02-05 05:56:08,2024-02-07 05:56:08,Late,0
103314,R001,Driver 13,MW,Priority,2025-01-31 05:01:22,2025-01-31 05:01:22,On-Time,0
103315,R004,Driver 2,SW,Express,2023-02-12 04:50:23,2023-02-10 04:50:23,Late,1
103316,R003,Driver 15,SE,Priority,2025-04-24 17:41:37,2025-04-24 17:41:37,On-Time,0
103317,R005,Driver 15,SE,Standard,2025-10-28 07:55:57,2025-10-30 07:55:57,On-Time,0
103318,R001,Driver 13,SW,Standard,2023-05-16 19:18:48,2023-05-14 19:18:48,On-Time,1
103319,R002,,NE,Standard,2023-01-13 04:38:38,2023-01-12 04:38:38,Exception,0
103320,R002,Driver 14,SE,Standard,2025-12-09 16:44:45,2025-12-11 16:44:45,On-Time,0
103321,R005,,SW,Express,2023-08-02 13:23:47,2023-08-02 13:23:47,Late,0
103322,R001,Driver 7,SE,Standard,2024-05-18 17:47:54,2024-05-17 17:47:54,On-Time,1
103323,R004,Driver 14,NE,Express,2025-11-14 18:48:04,2025-11-16 18:48:04,On-Time,0
103324,R003,,MW,Express,2024-05-17 07:08:24,2024-05-15 07:08:24,Late,1
103325,R001,Driver 10,NE,Express,2023-02-18 10:09:40,2023-02-20 10:09:40,On-Time,1
103326,R002,Driver 17,N.,Standard,2024-11-30 23:12:06,2024-12-01 23:12:06,On-Time,0
103327,R005,Driver 14,SW,Standard,2024-02-28 13:33:43,2024-02-28 13:33:43,On-Time,0
103328,R005,Driver 8,N.,Express,2024-12-02 09:53:05,2024-11-30 09:53:05,Late,0
103329,R003,Driver 4,MW,Express,2024-12-30 03:59:21,2024-12-28 03:59:21,On-Time,1
103330,R005,Driver 16,SE,Standard,2023-08-24 20:39:50,2023-08-25 20:39:50,On-Time,0
103331,R005,,SW,Priority,2024-06-05 23:51:59,2024-06-04 23:51:59,On-Time,1
103332,R001,Driver 13,NE,Priority,2023-04-04 04:11:56,2023-04-02 04:11:56,Exception,0
103333,R004,,MW,Priority,2024-11-17 07:57:12,2024-11-16 07:57:12,On-Time,1
103334,R003,,NE,Standard,2025-05-25 21:25:41,2025-05-24 21:25:41,Late,0
103335,R001,Driver 20,NW,Standard,2024-09-19 03:40:10,2024-09-18 03:40:10,Late,0
103336,R004,Driver 18,SW,Express,2023-06-09 03:12:16,2023-06-11 03:12:16,On-Time,0
103337,R001,Driver 14,SE,Standard,2023-01-20 19:30:33,2023-01-21 19:30:33,On-Time,0
103338,R001,Driver 18,MW,Standard,2025-06-22 10:10:45,2025-06-22 10:10:45,On-Time,0
103339,R005,Driver 5,NE,Standard,2025-08-31 11:59:09,2025-09-01 11:59:09,On-Time,0
103340,R004,Driver 9,SW,Express,2024-03-04 08:31:48,2024-03-02 08:31:48,On-Time,0
103341,R003,Driver 3,NE,E.,2023-10-21 22:07:09,2023-10-22 22:07:09,Late,0
103342,R003,Driver 8,SW,Priority,2023-05-30 22:18:44,2023-05-30 22:18:44,On-Time,0
103343,R004,Driver 20,NW,Priority,2023-11-13 22:02:12,2023-11-15 22:02:12,On-Time,0
103344,R005,,NE,Standard,2025-10-25 01:05:07,2025-10-23 01:05:07,On-Time,1
103345,R002,Driver 10,NW,Standard,2023-09-26 15:05:26,2023-09-28 15:05:26,On-Time,0
103346,R001,,MW,Express,2024-02-11 22:01:34,2024-02-09 22:01:34,On-Time,0
103347,R005,Driver 19,NW,Priority,2025-03-15 15:34:52,2025-03-15 15:34:52,Late,1
103348,R004,,SW,Priority,2025-08-26 04:00:24,2025-08-28 04:00:24,On-Time,1
103349,R001,Driver 3,MW,Priority,2023-07-31 19:29:07,2023-07-31 19:29:07,On-Time,1
103350,R003,Driver 11,NE,Standard,2025-05-29 12:45:37,2025-05-29 12:45:37,Late,1
103351,R002,Driver 11,NE,Standard,2024-11-22 17:34:07,2024-11-23 17:34:07,On-Time,0
103352,R003,Driver 17,SW,Standard,2024-04-29 09:40:01,2024-04-27 09:40:01,Late,0
103353,R004,Driver 16,SE,Express,2023-12-26 18:28:17,2023-12-25 18:28:17,On-Time,0
103354,R001,Driver 7,SE,Priority,2024-03-30 04:24:54,2024-03-29 04:24:54,Late,0
103355,R004,Driver 4,NE,Express,2024-07-01 16:41:39,2024-07-03 16:41:39,On-Time,0
103356,R001,,SW,Priority,2025-10-12 07:41:07,2025-10-12 07:41:07,On-Time,0
103357,R005,Driver 19,SE,Standard,2025-09-12 15:00:32,2025-09-13 15:00:32,On-Time,0
103358,R002,Driver 12,NW,Express,2023-08-06 20:55:15,2023-08-04 20:55:15,On-Time,0
103359,R005,Driver 15,NE,Express,2024-12-05 18:03:49,2024-12-07 18:03:49,Late,0
103360,R005,Driver 11,NW,Standard,2023-05-22 04:19:29,2023-05-22 04:19:29,On-Time,0
103361,R004,Driver 5,SW,P.,2024-06-15 11:31:06,2024-06-14 11:31:06,On-Time,1
103362,R002,Driver 5,NW,Priority,2025-10-24 04:33:42,2025-10-23 04:33:42,On-Time,0
103363,R001,Driver 15,SE,Priority,2023-06-17 17:57:53,2023-06-15 17:57:53,On-Time,1
103364,R001,Driver 18,SE,Priority,2024-12-22 21:38:47,2024-12-20 21:38:47,On-Time,0
103365,R003,Driver 11,MW,Standard,2025-10-08 17:48:29,2025-10-06 17:48:29,On-Time,0
103366,R001,Driver 12,NE,Standard,2024-12-12 06:27:01,2024-12-14 06:27:01,On-Time,0
103367,R004,Driver 2,SW,Standard,2023-08-29 19:19:51,2023-08-27 19:19:51,On-Time,0
103368,R005,Driver 20,NE,Standard,2024-02-29 20:47:13,2024-03-02 20:47:13,Exception,0
103369,R005,Driver 15,NW,Express,2023-07-23 20:28:13,2023-07-24 20:28:13,On-Time,1
103370,R005,Driver 20,SW,Express,2024-02-03 12:09:30,2024-02-03 12:09:30,On-Time,0
103371,R002,Driver 4,SW,Express,2025-01-30 13:44:32,2025-01-29 13:44:32,On-Time,1
103372,R001,,SE,Standard,2024-06-17 14:55:18,2024-06-19 14:55:18,Late,0
103373,R004,Driver 18,NW,Priority,2025-07-23 22:54:20,2025-07-23 22:54:20,On-Time,0
103374,R002,Driver 6,SE,Express,2023-10-22 14:39:58,2023-10-20 14:39:58,On-Time,0
103375,R003,,SE,Express,2023-11-20 11:01:51,2023-11-19 11:01:51,On-Time,0
103376,R004,Driver 19,MW,Standard,2024-08-12 06:52:49,2024-08-14 06:52:49,On-Time,0
103377,R004,Driver 11,SE,Priority,2024-03-16 12:24:15,2024-03-14 12:24:15,On-Time,0
103378,R004,,NE,Priority,2024-11-12 12:44:26,2024-11-12 12:44:26,Late,1
103379,R005,Driver 2,SW,Priority,2024-04-18 14:53:42,2024-04-19 14:53:42,On-Time,0
103380,R004,Driver 8,SE,Standard,2025-10-26 15:41:21,2025-10-26 15:41:21,On-Time,1
103381,R001,Driver 11,NE,Priority,2025-07-30 09:59:28,2025-08-01 09:59:28,Late,0
103382,R004,Driver 5,NW,Express,2023-04-15 07:43:18,2023-04-16 07:43:18,On-Time,0
103383,R005,Driver 18,S.,Express,2023-10-18 06:49:17,2023-10-19 06:49:17,On-Time,0
103384,R004,,NW,Express,2025-06-11 09:08:03,2025-06-09 09:08:03,On-Time,0
103385,R003,Driver 18,NE,Standard,2025-08-09 06:52:10,2025-08-09 06:52:10,Exception,0
103386,R003,Driver 14,NW,Priority,2025-07-02 06:43:30,2025-07-04 06:43:30,On-Time,0
103387,R005,,NW,Standard,2024-04-18 19:27:23,2024-04-19 19:27:23,On-Time,0
103388,R001,Driver 10,NW,Priority,2025-01-25 01:57:54,2025-01-23 01:57:54,On-Time,0
103389,R001,Driver 3,SE,Standard,2025-01-26 03:39:30,,On-Time,0
103390,R002,Driver 9,SE,Express,2023-04-30 07:21:14,2023-04-30 07:21:14,On-Time,0
103391,R005,Driver 3,SE,Standard,2025-11-13 22:31:31,2025-11-12 22:31:31,Late,1
103392,R004,Driver 11,SW,Standard,2025-04-11 23:39:28,2025-04-13 23:39:28,On-Time,0
103393,R005,Driver 12,NE,Standard,2023-12-26 08:08:16,2023-12-25 08:08:16,Late,0
103394,R002,Driver 12,SE,Express,2024-09-21 07:25:58,2024-09-21 07:25:58,On-Time,0
103395,R005,Driver 3,NW,Standard,2025-11-21 12:12:20,2025-11-20 12:12:20,Exception,0
103396,R005,,NW,Standard,2025-05-23 09:29:24,2025-05-23 09:29:24,Exception,0
103397,R002,Driver 7,NW,Express,2023-08-04 15:32:09,2023-08-04 15:32:09,On-Time,0
103398,R001,Driver 14,NW,Priority,2023-07-29 01:54:58,2023-07-27 01:54:58,On-Time,0
103399,R004,,MW,Standard,2025-09-08 19:14:48,2025-09-07 19:14:48,Late,1
103400,R002,Driver 11,SW,Express,2024-10-23 00:24:48,2024-10-24 00:24:48,On-Time,0
103401,R003,Driver 7,NE,Standard,2025-05-11 07:52:29,2025-05-11 07:52:29,On-Time,0
103402,R001,,NE,Express,2023-05-12 08:24:08,2023-05-11 08:24:08,Exception,0
103403,R003,,SE,Priority,2024-06-10 04:36:05,2024-06-11 04:36:05,On-Time,0
103404,R001,Driver 10,MW,Priority,2024-01-23 18:28:39,2024-01-25 18:28:39,On-Time,0
103405,R004,Driver 11,N.,Standard,2025-09-02 21:17:02,2025-09-03 21:17:02,Late,1
103406,R004,Driver 15,SW,Express,2023-05-26 14:58:55,2023-05-25 14:58:55,On-Time,0
103407,R005,Driver 19,NW,Priority,2024-12-06 01:00:34,2024-12-05 01:00:34,On-Time,0
103408,R003,Driver 16,SE,Priority,2025-12-10 14:08:32,2025-12-11 14:08:32,On-Time,0
103409,R001,,SW,Express,2024-11-24 21:52:54,2024-11-25 21:52:54,On-Time,0
